^Pop Smoke^|^Element^|135.746|^2020-12-22 23:54:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-22 23:56:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-22 23:58:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 00:01:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 00:03:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 00:05:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-23 00:07:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|129.468|^2020-12-23 00:10:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|202.541|^2020-12-23 20:20:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Miley Cyrus^|^Plastic Hearts^|205.733|^2020-12-23 20:23:00^|0.551|0.7559999999999999|2.0|-4.948|1.0|0.0652|0.0511|0.0|0.0765|0.618|175.984|^audio_features^|4.0|^Plastic Hearts^
^The Neighbourhood^|^Cherry Flavoured^|87.6|^2020-12-23 20:32:00^|0.617|0.574|6.0|-9.767999999999999|1.0|0.0276|0.23|0.0105|0.0983|0.396|91.76899999999999|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:35:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Labrinth^|^Sexy MF^|81.268|^2020-12-23 20:36:00^|0.7979999999999999|0.504|1.0|-5.91|0.0|0.141|0.243|0.00012|0.223|0.866|178.05700000000004|^audio_features^|4.0|^Imagination & the Misfit Kid^
^Pop Smoke^|^Element^|135.746|^2020-12-23 20:38:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
